cust,sum,count
M622946134,15227559.0,1196
M623056312,1898700.0,91
M623074152,33031450.0,331
M623076506,7081622.0,172
M623087753,7485960.0,83
M623131860,15225340.0,48
M623510895,5774290.0,77
M623549310,2396119.0,152
M623941971,592490.0,36
M623995189,3748972.0,355
M624094726,16111420.0,510
M624404053,2670006.0,124
M624415224,1331516.0,274
M624430550,454620.0,17
M624462047,5461254.0,699
M624555798,4742468.0,198
M624574941,2173200.0,35
M624673214,478540.0,43
M624748155,14352080.0,34
M624779457,7401688.0,284
M624812499,11224990.0,51
M624929388,6903140.0,213
M624953758,3254610.0,269
M625000537,4967020.0,371
M625040208,5939867.0,250
M625216395,12970130.0,96
M625326761,9326774.0,281
M625328130,407131.0,22
M625429451,15840100.0,490
M625441180,2102290.0,307
M625503757,703220.0,25
M625635913,22506440.0,101
M625734556,274200.0,34
M625824535,2100070.0,280
M625839441,6544078.0,93
M626009138,2060088.0,144
M626028376,4680900.0,399
M626262164,27667880.0,375
M626534653,742850.0,39
M626788867,19064115.0,440
M626809369,1901900.0,56
M626831677,12697560.0,132
M627003364,8560450.0,294
M627004922,8925614.0,392
M627104705,8294700.0,497
M627191879,5679730.0,171
M627315592,6806980.0,98
M627402283,16486660.0,46
M627403741,10348270.0,912
M627520410,2316010.0,35
M627684458,1370688.0,191
M627708829,3197790.0,46
M628145309,8888573.0,212
M628209023,416396.0,146
M628227277,7498486.0,103
M628344457,2270668.0,82
M628505753,192710.0,31
M628927432,21000.0,2
M629001242,25961210.0,328
M629264737,1439510.0,133
M629357012,1896186.0,86
M629616284,3113490.0,240
M629656521,545530.0,141
M629686422,10688220.0,378
M629798113,15205730.0,117
M629827210,57805331.0,485
M629917352,1591825.0,424
M630008598,14475999.0,580
M630101164,2200614.0,238
M630280818,1192850.0,114
M630608939,8155430.0,243
M630659150,9936433.0,570
M630712338,5889475.0,293
M630847642,14865243.0,766
M631016245,1632020.0,123
M631109936,16182170.0,564
M631145326,4365350.0,111
M631274690,1360900.0,79
M631299879,6130480.0,41
M631658889,27617280.0,148
M631698680,14254500.0,88
M631847438,16535860.0,121
M631979787,9780950.0,235
M632110324,992800.0,9
M632344720,355750.0,120
M632363148,3975930.0,88
M632364618,21280490.0,138
M632397919,3486000.0,60
M632412603,1068440.0,134
M632421431,4602120.0,141
M632433493,43263903.0,342
M632624291,1382210.0,244
M632773888,1576799.0,352
M632928468,4066090.0,143
M633175149,725600.0,13
M633245924,1888670.0,346
M633301795,256000.0,7
M633563469,2564360.0,262
M633567148,2688937.0,72
M633594748,2251250.0,649
M633699032,9242480.0,300
M633706006,6217637.0,514
M633773944,3983366.0,405
M634090523,15808067.0,449
M634316053,776400.0,27
M634321815,1142980.0,51
M634333361,7074314.0,444
M634598132,203430.0,86
M634629308,3985451.0,373
M634774019,3013610.0,34
M634882745,103615020.0,51
M634938834,7368870.0,174
M635131678,5857060.0,653
M635153594,20422760.0,734
M635271186,10870600.0,463
M635305944,910696.0,148
M635406367,2085326.0,90
M635565891,6135756.0,308
M635586261,2089339.0,130
M635599970,567039.0,67
M635693960,1044690.0,125
M635801330,5010714.0,199
M636016899,2452494.0,347
M636027593,4024860.0,200
M636067182,2977110.0,103
M636288547,74142650.0,192
M636575856,914939.0,78
M636732097,3159564.0,214
M636745881,12777850.0,486
M636889915,555223.0,155
M636964443,908650.0,33
M637011856,5341132.0,274
M637156965,4998459.0,877
M637333470,7346390.0,80
M637406461,4126576.0,339
M637767811,4083888.0,175
M637807940,892050.0,86
M637868601,779460.0,80
M637900086,1042100.0,9
M637909775,4420060.0,102
M638149417,111596786.0,454
M638458251,4565984.0,406
M638610700,2069747.0,490
M638623920,22688600.0,197
M638939566,307000.0,86
M639001391,5146700.0,103
M639456985,2184200.0,215
M639594961,4714228.0,597
M639610559,5165690.0,100
M639860304,9762119.0,176
M639899498,56241378.0,699
M639909786,8278720.0,157
M639920438,7031836.0,560
M640148330,4567362.0,114
M640194123,1935070.0,50
M640235208,36907912.0,1252
M640239520,1342074.0,56
M640460087,6226417.0,511
M640477712,21685070.0,110
M640606080,2251460.0,39
M640653493,10522640.0,88
M641092480,230500.0,38
M641186030,6713630.0,583
M641421632,3651743.0,148
M641483301,10458330.0,598
M641695874,24030206.0,438
M641789038,1977458.0,391
M641790940,78314050.0,183
M641792295,3943850.0,34
M641987217,6631620.0,369
M642046848,2719083.0,175
M642062829,6847870.0,1278
M642099781,3645970.0,329
M642110747,2682040.0,102
M642238949,7044170.0,438
M642264120,2866734.0,109
M642434473,285530.0,40
M642509603,4841400.0,183
M642775993,3281890.0,150
M642906640,5343178.0,36
M642956542,14919589.0,469
M643432131,5352311.0,692
M643604471,710990.0,72
M643618534,3305671.0,181
M644258425,27167000.0,452
M644630507,152270.0,50
M644686035,3546656.0,117
M644769680,844151.0,35
M644840430,695630.0,218
M645039667,266690.0,79
M645305615,384589.0,124
M645380689,1693660.0,53
M645402536,934990.0,27
M645487039,3279459.0,187
M645600703,3119882.0,173
M645765345,905730.0,41
M645819904,5571740.0,470
M645893622,19046527.0,1312
M645909130,55669370.0,74
M645955245,952780.0,64
M645976443,6812092.0,360
M646133888,1486280.0,134
M646503875,822640.0,286
M646713915,6214840.0,391
M646929638,7424744.0,101
M646957768,941300.0,69
M647077866,4053490.0,61
M647087872,372750.0,28
M647120686,4936941.0,252
M647314287,2061033.0,307
M647365748,4103044.0,322
M647386160,1381920.0,45
M647390002,45939702.0,317
M647503502,13145500.0,135
M647508756,784000.0,29
M648030224,2253700.0,6
M648254795,12768000.0,147
M648527975,495590.0,97
M648656979,6152362.0,396
M648778278,1135658182.0,317
M648931679,3074089.0,489
M649020437,2145080.0,324
M649153377,3959127.0,236
M649398944,2287260.0,49
M649745192,1980580.0,79
M649837146,2629590.0,134
M650081173,493800.0,80
M650505345,6757586.0,453
M650518996,200850.0,8
M650604429,9346341.0,756
M650636679,359460.0,43
M650733020,5678680.0,139
M650743836,13354308.0,329
M650747717,7672920.0,174
M650887920,2616910.0,29
M650906419,5213015.0,234
M651080788,15000.0,1
M651180143,1747160.0,147
M651240494,79480012.0,470
M651503335,1895490.0,175
M651707505,22637500.0,56
M651740921,1037730.0,30
M651775932,13456874.0,640
M651785381,4627462.0,65
M651841347,3371280.0,30
M651874163,2355656.0,264
M652232872,2628509.0,387
M652409781,12652900.0,285
M652451932,7948342.0,896
M652598612,2871871.0,291
M652844097,896532.0,123
M653387654,8168382.0,837
M653405085,6496266.0,81
M653469405,1498030.0,90
M654021356,7825142.0,852
M654195978,1327710.0,158
M654398563,802400.0,6
M654557899,2305690.0,241
M654562562,353400.0,38
M654585786,859598.0,66
M655023974,2948182.0,109
M655061080,3277660.0,221
M655299563,2169590.0,109
M655351030,2439955.0,187
M655525572,4789218.0,664
M655811630,1406310.0,38
M655857406,8780880.0,68
M656063501,2596710.0,65
M656073672,11521545.0,558
M656266492,1769596.0,232
M656303968,57800.0,2
M656324648,1090000.0,1
M656547084,273280.0,49
M656774488,8138982.0,763
M656797466,5341760.0,274
M656811609,983140.0,25
M657039345,1635142.0,158
M657098499,223850.0,17
M657144966,1309010.0,47
M657237474,214900.0,2
M657481122,665820.0,71
M657534457,459200.0,13
M657743829,2811740.0,68
M657781517,790915.0,73
M657918953,6782192.0,138
M658153901,2275800.0,385
M658207443,1324090.0,47
M658283883,2477801.0,458
M658478899,10794646.0,656
M658549413,593710.0,68
M658625569,2471650.0,65
M658699922,4620660.0,183
M658740856,1120810.0,64
M658746389,1381427.0,266
M659018640,135900.0,9
M659613549,33467952.0,358
M659649884,6442434.0,600
M659773753,66576274.0,292
M659865479,7564860.0,199
M659901504,2878710.0,51
M660060770,10611370.0,1026
M660114566,959680.0,55
M660197622,3948310.0,558
M660301726,14282400.0,406
M660361852,2519860.0,108
M660373021,487000.0,27
M660655611,4848050.0,130
M660677249,2563419.0,297
M660680726,77000.0,1
M661071018,5740500.0,120
M661127702,4576543.0,336
M661353874,2623010.0,79
M661436565,3081908.0,218
M661694989,5854385.0,543
M661713975,14928910.0,133
M661803568,478100.0,21
M661806468,2083577.0,92
M661923889,33995530.0,32
M661967412,1328122.0,138
M662038336,1468797.0,139
M662272967,2409625.0,221
M662289249,1934462.0,143
M662291798,4625700.0,9
M662339314,2180510.0,186
M662348307,15647830.0,37
M662525401,3624830.0,188
M662773006,5539697.0,852
M662790743,773607.0,110
M662795676,936580.0,116
M662918760,1195119.0,171
M663204524,8972195.0,603
M663205788,17267256.0,362
M663430641,49238571.0,1047
M663677376,4295760.0,39
M663735678,817801.0,121
M663738166,544690.0,23
M663775741,12001268.0,947
M663793027,466780.0,83
M664378941,2000770.0,54
M664412810,5224990.0,171
M664478546,1654884.0,148
M664571981,1032846.0,162
M664870384,6452419.0,489
M664890502,5164710.0,409
M664920399,1097625.0,60
M664959583,9143110.0,379
M665190770,3873030.0,119
M665274677,12239130.0,94
M665669179,4039970.0,129
M665783848,1373600.0,65
M665795834,18143468.0,147
M665914455,1111670.0,68
M666362659,2320950.0,42
M666428658,4257000.0,43
M666496767,5212680.0,134
M666716396,18976122.0,378
M666731318,14741073.0,381
M666739641,17106840.0,372
M666859595,2190939.0,328
M666921887,12991340.0,91
M667179028,2955980.0,81
M667312389,12640920.0,55
M667370787,17962980.0,138
M667836179,16264934.0,590
M667851349,10851205.0,383
M667861950,15731650.0,309
M667959965,73434820.0,344
M668065482,1089300.0,138
M668130552,4041370.0,160
M668330590,2904502.0,108
M668429495,2042540.0,180
M668604555,88000.0,2
M668706857,1990.0,1
M669145009,1362740.0,39
M669226911,6911460.0,107
M669251026,3202490.0,409
M669258479,57536860.0,332
M669415997,6436000.0,116
M669548705,55700.0,14
M669600806,873540.0,27
M669944890,1073078.0,79
M670003122,998150.0,85
M670134917,923090.0,45
M670138410,126634350.0,256
M670167365,1106390.0,29
M670214023,16799200.0,185
M670340470,1543210.0,217
M670369755,157500.0,39
M670376413,866095.0,74
M670609783,2332551.0,596
M670920215,9783498.0,291
M670963884,5364518.0,1136
M670970922,607000.0,49
M671113055,1040200.0,62
M671122557,26352005.0,222
M671131955,16453722.0,236
M671185152,12955832.0,495
M671188662,3466951.0,469
M671280935,8309440.0,126
M671378635,1078556.0,128
M671509956,1073450.0,288
M671537805,2247533.0,169
M671596703,948126.0,227
M671789695,43406120.0,57
M671806083,77067657.0,438
M671881498,3576070.0,113
M672014780,32700270.0,55
M672261496,6991014.0,494
M672468858,3589770.0,27
M672474835,971560.0,199
M672632686,3633920.0,87
M672691149,6611860.0,32
M672819720,1432392.0,135
M672978604,558750.0,36
M673149936,2128498.0,231
M673174422,2344970.0,65
M673310961,3443179.0,154
M673383780,452800.0,22
M673610322,2153140.0,129
M673889067,1851692.0,136
M673890402,7326397.0,445
M673900877,21569021.0,190
M673937958,328030.0,10
M673993196,6476748.0,735
M674177632,2793680.0,133
M674234551,17289142.0,526
M674309828,6461102.0,366
M674585057,940142.0,79
M674636521,1320990.0,44
M674919675,2909830.0,102
M675032033,2880555.0,283
M675059600,23936022.0,508
M675157371,5116589.0,548
M675394431,460170.0,58
M675461091,9574070.0,413
M675532376,2039010.0,88
M675812035,7734840.0,117
M676052725,18691616.0,747
M676091604,6302450.0,396
M676114486,3342990.0,220
M676152833,1474134.0,146
M676262214,19965142.0,763
M676322131,7909144.0,714
M676438830,1017654.0,286
M677010952,16537710.0,237
M677037514,607620.0,44
M677314114,3613920.0,75
M677336265,18006817.0,190
M677349551,28902798.0,357
M677593283,1655400.0,102
M677766224,763550.0,89
M677850032,365740.0,43
M678089344,5676054.0,479
M678167302,3973754.0,95
M678180721,69047420.0,103
M678205637,26872540.0,258
M678207187,5073135.0,200
M678225932,497700.0,37
M678403253,1054274.0,86
M678416193,15783170.0,144
M678467403,3790251.0,348
M678598125,1088073.0,109
M678614244,3476400.0,131
M678637613,5399090.0,252
M678665582,6301804.0,487
M678777072,2331578.0,186
M678917216,6183438.0,286
M679042662,831706.0,93
M679050572,3890053.0,588
M679225105,2313040.0,24
M679227391,922440.0,186
M679276274,1287940.0,89
M679357406,1984616.0,122
M679420311,6331570.0,209
M679443449,3257182.0,475
M679475582,249820.0,56
M679485391,4126390.0,227
M679655903,6993090.0,235
M679673683,12432534.0,385
M679893429,13785086.0,297
M679906646,753499.0,141
M679909917,700263.0,76
M679972418,1284470.0,126
M680023008,27910634.0,684
M680069352,1341806.0,159
M680147084,381200.0,7
M680278698,941950.0,85
M680492791,2400424.0,156
M680556169,4482920.0,42
M680742704,1762610.0,138
M680825569,11381892.0,174
M680838940,5119100.0,188
M680872947,90100.0,56
M680884346,95740.0,8
M681175384,3613310.0,92
M681215955,1164920.0,46
M681301975,4581178.0,63
M681326202,3971750.0,196
M681385156,1679830.0,226
M681527141,10865882.0,612
M681600766,9854223.0,887
M681894499,1864553.0,27
M681918893,27140970.0,771
M681941943,4938740.0,517
M682068915,474971.0,121
M682178418,1060251.0,249
M682298896,567497.0,89
M682502023,21600.0,3
M682505880,6504420.0,86
M682553376,11622498.0,542
M682604850,3401180.0,29
M682716803,12334948.0,892
M682775106,2955070.0,168
M682788019,1635870.0,124
M682958163,578160.0,122
M682985478,1005270.0,25
M682988960,7729070.0,489
M682999391,2212419.0,300
M683002391,2381732.0,391
M683165696,2091260.0,124
M683318845,7346510.0,30
M683334406,20481614.0,184
M683403868,12367938.0,530
M683806059,2874626.0,100
M683914070,300090.0,57
M684010631,9297821.0,254
M684019538,713310.0,112
M684439981,1567220.0,63
M684662534,6700189.0,95
M685101672,1923650.0,59
M685205553,751298.0,56
M685365124,1400.0,1
M685408649,2222950.0,77
M685525245,1705236.0,59
M685688368,3621900.0,219
M685924409,3251779.0,586
M686113999,5673881.0,415
M686282615,27947110.0,370
M686393403,7095588.0,258
M686417395,5677900.0,218
M686479127,4053990.0,49
M686626028,8176950.0,195
M686651843,3341527.0,125
M686751836,404200.0,4
M686795542,7568010.0,410
M686863232,11611902.0,169
M686908234,933418.0,67
M687202155,2557122.0,222
M687434135,763420.0,71
M687655151,7689510.0,282
M687831972,2706480.0,238
M687918384,1068355.0,44
M687979233,3839520.0,146
M688030854,1925015.0,354
M688067403,1847626.0,208
M688241278,3108790.0,372
M688366115,1317782.0,93
M688683958,1649653.0,346
M688996241,5137191.0,216
M689110471,5641462.0,376
M689117767,7474450.0,683
M689304974,9279080.0,109
M689333457,1609890.0,158
M689334266,12561356.0,393
M689417445,83627552.0,739
M689497305,2585250.0,221
M689538751,1533279.0,118
M689688005,3910400.0,26
M689784477,2872697.0,458
M689997597,2717359.0,159
M690538445,2706600.0,330
M690542947,5495760.0,505
M690555082,1892694.0,293
M690693740,2625638.0,212
M690774886,1094597.0,130
M690949688,269740.0,60
M691001733,91799830.0,536
M691004134,583610.0,73
M691068876,624846.0,61
M691446467,1438430.0,58
M691526626,3169840.0,62
M691620595,987870.0,90
M691763118,8284030.0,201
M692112931,209120.0,30
M692150234,31017580.0,582
M692324930,4517330.0,155
M692394452,4523823.0,613
M692464974,3242377.0,182
M692493232,20914333.0,372
M692581930,266440.0,44
M692673629,5423122.0,981
M692689096,4180354.0,369
M692742800,662059.0,120
M692922004,5579215.0,849
M693134497,1199450.0,150
M693356897,7860722.0,501
M693629569,2183439.0,182
M693656373,20302080.0,86
M693860340,978420.0,157
M693889898,12828256.0,468
M693986029,1052509.0,174
M694042220,2120000.0,6
M694209751,18023037.0,916
M694253555,5579860.0,271
M694275707,12549667.0,594
M694414431,3710398.0,324
M694709273,10834520.0,99
M694845698,6587700.0,85
M694881608,2298330.0,140
M695022069,20260500.0,150
M695042310,12438900.0,47
M695063691,709250.0,25
M695068558,6956592.0,575
M695297284,7418510.0,207
M695542301,2408890.0,134
M695584145,5113104.0,194
M695646893,6551390.0,171
M695717193,1603400.0,24
M695737398,6005041.0,1002
M695748138,1920570.0,94
M695921160,5411879.0,94
M696095123,2157646.0,139
M696286472,1922898.0,149
M696391225,1442400.0,39
M696415571,10458690.0,76
M696416277,7247846.0,533
M696533418,4740750.0,72
M696610276,7156984.0,865
M696769842,74886770.0,106
M696775774,13946374.0,501
M696906664,1282880.0,181
M696920228,27699808.0,405
M696988421,177340.0,41
M697239540,136800.0,1
M697305056,112130.0,21
M697334006,1059790.0,41
M697363504,1192040.0,73
M697409960,2824630.0,386
M697506935,1209506.0,175
M697639599,1160300.0,198
M697760653,8383040.0,362
M697773480,1143304.0,124
M697839441,5832395.0,288
M698045121,2953420.0,67
M698350925,6250636.0,573
M698454501,3365911.0,308
M698528842,4141028.0,322
M698535377,7124900.0,125
M698673027,18152310.0,163
M698839776,1344904.0,69
M698887217,5725464.0,231
M699048319,7843673.0,572
M699241452,3054520.0,79
M699471793,4928099.0,42
M699554781,4294310.0,252
M699566780,130448530.0,321
M699629752,20886432.0,493
M699836000,2580800.0,29
M700277358,1355103.0,270
M700279151,2258960.0,18
M700311168,1835690.0,83
M700330592,4038150.0,150
M700347331,4088844.0,288
M700350694,1348480.0,57
M700611380,3148724.0,516
M700612016,2039500.0,61
M700625054,448062.0,16
M700673871,2228610.0,100
M700789909,1163051.0,47
M700793216,1428850.0,142
M700807190,4373042.0,461
M701183421,2132160.0,34
M701393171,2519689.0,190
M701438587,1150610.0,96
M701494881,3986610.0,61
M701683935,17327502.0,244
M701729748,1790782.0,106
M701933325,22228860.0,518
M702155212,22000.0,1
M702309189,4719560.0,34
M702373201,3147030.0,60
M702505567,238510.0,76
M702534156,15191153.0,1181
M702590195,12114080.0,1360
M702915602,85624520.0,157
M703011598,2529470.0,114
M703137481,10276800.0,34
M703279995,2454300.0,54
M703408705,139000.0,1
M703525927,1895150.0,111
M703533995,7338640.0,223
M703920526,1214210.0,105
M704468135,6969870.0,115
M704473925,10197200.0,282
M704650303,7167483.0,156
M704926481,31426550.0,418
M704962495,30536540.0,242
M705048509,3741462.0,308
M705210035,600740.0,50
M705368043,5286730.0,120
M705629628,12362594.0,641
M705717968,527870.0,55
M705820737,2191430.0,113
M705883277,403180.0,16
M705887168,6462540.0,404
M706129687,11084835.0,724
M706210561,817210.0,28
M706215756,10590761.0,702
M706234276,1004876.0,104
M706258176,759450.0,45
M706537193,13655500.0,71
M706637148,1945562.0,338
M707034106,20489560.0,179
M707205816,1376180.0,144
M707503779,375456.0,78
M707775545,37912242.0,704
M708122963,4684322.0,166
M708217206,679080.0,49
M708351361,6207862.0,595
M708483129,2238797.0,183
M708495985,2683064.0,55
M708620614,1113004.0,144
M708716069,2049540.0,153
M708787816,19784025.0,636
M709103321,6411430.0,149
M709117634,6239352.0,490
M709155862,21234530.0,305
M709178023,36849756.0,376
M709288796,6354977.0,747
M709309176,7446805.0,907
M709559357,2255880.0,51
M709752764,3703119.0,445
M709813299,316298.0,25
M710268996,412500.0,13
M710285913,726723.0,220
M710445360,21208236.0,420
M710484154,5697102.0,216
M711073105,3921440.0,67
M711228728,1864769.0,296
