,num,cust,recency,count,sum
5237,5237,M605201095,20211207,36,1510835.0
5238,5238,M605202398,20211205,34,4207471.0
5239,5239,M605257842,20210604,110,15294791.0
5240,5240,M605333545,20211221,112,3343200.0
5241,5241,M605545510,20211227,211,12400620.0
5242,5242,M605678543,20211219,46,2490460.0
5243,5243,M605847840,20211229,153,16136600.0
5244,5244,M606044421,20211225,43,3621622.0
5245,5245,M606155696,20210907,36,1876015.0
5246,5246,M606184089,20210927,31,958600.0
5247,5247,M606203092,20211231,69,14325196.0
5248,5248,M606314920,20210214,2,73100.0
5249,5249,M606611711,20211226,100,10069795.0
5250,5250,M606832039,20211119,63,1995430.0
5251,5251,M606838993,20211224,56,11879690.0
5252,5252,M606958140,20211203,88,5776790.0
5253,5253,M607010958,20211231,98,8084890.0
5254,5254,M607145789,20211229,48,883130.0
5255,5255,M607249053,20211231,56,1747788.0
5256,5256,M607255363,20210701,8,941520.0
5257,5257,M607279514,20211129,24,1795360.0
5258,5258,M607515322,20211229,44,4145610.0
5259,5259,M607579337,20210317,3,170000.0
5260,5260,M607638308,20211224,42,1923580.0
5261,5261,M607643503,20211227,67,1956502.0
5262,5262,M607911961,20211218,10,955934.0
5263,5263,M607976656,20211222,84,5092180.0
5264,5264,M607982958,20211211,61,2780831.0
5265,5265,M608175101,20211217,41,8102246.0
5266,5266,M608196535,20210522,85,7396255.0
5267,5267,M608356014,20210925,31,380290.0
5268,5268,M608400586,20211229,86,7139092.0
5269,5269,M608478392,20211117,15,1080470.0
5270,5270,M608548655,20211206,27,1028946.0
5271,5271,M608690548,20211211,13,996605.0
5272,5272,M608787467,20211203,66,6212542.0
5273,5273,M608950671,20211125,37,1399010.0
5274,5274,M609019089,20211223,36,1749168.0
5275,5275,M609094759,20211216,20,1773700.0
5276,5276,M609102973,20211219,62,2841302.0
5277,5277,M609244333,20211209,59,3814828.0
5278,5278,M609251336,20211226,133,12025559.0
5279,5279,M609507494,20211118,23,924500.0
5282,5282,M609879168,20211231,58,3799090.0
5283,5283,M610150916,20211230,85,3854138.0
5284,5284,M610673889,20210807,55,4089833.0
5285,5285,M610777646,20211229,248,3728119.0
5286,5286,M610884729,20211209,39,734260.0
5287,5287,M611108689,20211216,52,11546508.0
5288,5288,M611338529,20211219,34,1882878.0
5289,5289,M611378908,20211226,90,3002860.0
5290,5290,M611618856,20211231,51,2538040.0
5291,5291,M611722173,20211230,92,11311530.0
5292,5292,M611754027,20211223,43,1784940.0
5293,5293,M611839028,20211230,32,1502446.0
5294,5294,M611887217,20210826,31,1613680.0
5295,5295,M612107134,20211217,29,6134030.0
5296,5296,M612175364,20211211,30,1518670.0
5297,5297,M612322967,20211227,106,7692702.0
5298,5298,M612524578,20211225,36,1881920.0
5299,5299,M612542888,20211219,60,2045131.0
5300,5300,M612548007,20211118,58,12080170.0
5301,5301,M612846086,20211101,18,512280.0
5302,5302,M613031950,20211229,66,2310369.0
5303,5303,M613035564,20211231,247,10230521.0
5304,5304,M613382632,20211220,32,747199.0
5305,5305,M613557531,20211223,44,3608880.0
5306,5306,M613636647,20211219,190,24481910.0
5307,5307,M613716868,20211126,28,1714550.0
5308,5308,M613960223,20210812,46,627250.0
5309,5309,M614026381,20211229,88,5734000.0
5310,5310,M614062555,20211230,186,12641846.0
5311,5311,M614101488,20211230,43,4038750.0
5312,5312,M614206090,20211031,106,3599392.0
5313,5313,M614330822,20211123,19,25235110.0
5314,5314,M614504484,20211107,29,736730.0
5315,5315,M614523125,20210430,60,3329060.0
5316,5316,M614543773,20211228,19,1436807.0
5317,5317,M614636935,20211226,52,2172916.0
5318,5318,M614691095,20211019,3,100800.0
5320,5320,M614946586,20211223,28,1283654.0
5321,5321,M614957061,20211120,22,4700900.0
5322,5322,M614963818,20211231,96,10186854.0
5323,5323,M615198904,20211231,100,8401933.0
5324,5324,M615247123,20211206,13,380120.0
5326,5326,M615815414,20211223,54,2706229.0
5327,5327,M615856121,20211120,31,3561390.0
5328,5328,M615989993,20211229,35,3100780.0
5329,5329,M616195835,20211226,45,10597900.0
5330,5330,M616339214,20211121,57,914880.0
5331,5331,M616358555,20210228,2,655000.0
5332,5332,M616371765,20211225,140,3753950.0
5333,5333,M616642079,20211229,118,9896270.0
5334,5334,M616711307,20211228,106,4879158.0
5335,5335,M616775931,20211221,157,4816640.0
5336,5336,M616778623,20211231,256,21684070.0
5337,5337,M616805034,20211206,35,613146.0
5338,5338,M616854847,20211208,20,591460.0
5339,5339,M616904333,20211227,67,7451769.0
5340,5340,M617097623,20211228,194,17637228.0
5341,5341,M617150053,20211231,88,13433860.0
5342,5342,M617274873,20211231,140,2811318.0
5343,5343,M617353629,20211224,38,2189955.0
5344,5344,M617479604,20211231,227,16073400.0
5345,5345,M617562690,20210522,36,17637220.0
5346,5346,M617609913,20211222,114,1744520.0
5347,5347,M617739327,20211123,45,7855766.0
5348,5348,M617772122,20211224,69,5693940.0
5349,5349,M617882077,20211024,26,4100711.0
5350,5350,M617972434,20211209,23,3460691.0
5351,5351,M618012623,20211102,52,4030400.0
5353,5353,M618150206,20211226,111,2460540.0
5354,5354,M618481147,20211231,248,11981315.0
5355,5355,M618540405,20211229,29,1552064.0
5356,5356,M618622383,20211231,24,1008530.0
5357,5357,M618764075,20211218,37,6703420.0
5358,5358,M618889124,20211231,38,3370950.0
5359,5359,M619053112,20210513,36,10613130.0
5361,5361,M619205727,20211227,35,1685231.0
5363,5363,M619376966,20211204,40,6333900.0
5364,5364,M619389832,20211220,4,91600.0
5365,5365,M619531812,20211203,20,275550.0
5366,5366,M619575345,20211225,62,3111201.0
5367,5367,M619627821,20211229,131,1766890.0
5368,5368,M619669341,20210529,2,71730.0
5369,5369,M619948839,20211126,21,1162087.0
5370,5370,M619961175,20211221,8,201350.0
5371,5371,M620106281,20211231,225,3978003.0
5372,5372,M620110671,20211229,117,3821800.0
5373,5373,M620243306,20211219,42,13385540.0
5374,5374,M620426951,20211221,103,7130686.0
5375,5375,M620550265,20211216,31,3851680.0
5376,5376,M620593844,20211225,64,2778018.0
5377,5377,M620637742,20211231,153,3726356.0
5378,5378,M620645836,20211231,104,6140490.0
5379,5379,M620750637,20211225,110,9935061.0
5380,5380,M620808374,20211229,198,15348470.0
5381,5381,M620964838,20211230,115,11622346.0
5382,5382,M621001635,20211231,188,1660710.0
5383,5383,M621445426,20211228,74,6806300.0
5384,5384,M621465922,20211217,33,684990.0
5385,5385,M621496550,20211120,34,8102294.0
5387,5387,M621808120,20211114,18,985330.0
5388,5388,M621955841,20211125,11,1851590.0
5389,5389,M621982611,20211210,50,7138060.0
5390,5390,M622053351,20211107,43,1383762.0
5391,5391,M622079725,20211103,26,980140.0
5392,5392,M622255604,20211212,47,6016050.0
5393,5393,M622437562,20211224,85,8865370.0
5394,5394,M622468945,20210813,59,22608481.0
5396,5396,M622946134,20211228,96,15227559.0
5397,5397,M623056312,20211223,12,1898700.0
5399,5399,M623076506,20210917,80,7081622.0
5400,5400,M623087753,20211231,59,7485960.0
5401,5401,M623131860,20211122,26,15225340.0
5402,5402,M623510895,20211230,54,5774290.0
5403,5403,M623549310,20211224,61,2396119.0
5404,5404,M623941971,20211228,27,592490.0
5405,5405,M623995189,20211231,119,3748972.0
5406,5406,M624094726,20211224,238,16111420.0
5407,5407,M624404053,20211129,60,2670006.0
5408,5408,M624415224,20210530,62,1331516.0
5409,5409,M624430550,20211004,8,454620.0
5410,5410,M624462047,20211230,182,5461254.0
5411,5411,M624555798,20211223,41,4742468.0
5412,5412,M624574941,20211124,18,2173200.0
5413,5413,M624673214,20211218,20,478540.0
5414,5414,M624748155,20211205,19,14352080.0
5415,5415,M624779457,20211231,93,7401688.0
5416,5416,M624812499,20211225,31,11224990.0
5417,5417,M624929388,20211224,125,6903140.0
5418,5418,M624953758,20211029,181,3254610.0
5419,5419,M625000537,20211214,97,4967020.0
5420,5420,M625040208,20211225,84,5939867.0
5421,5421,M625216395,20211225,44,12970130.0
5422,5422,M625326761,20211231,111,9326774.0
5423,5423,M625328130,20211121,8,407131.0
5424,5424,M625429451,20211231,136,15840100.0
5425,5425,M625441180,20211223,36,2102290.0
5426,5426,M625503757,20211101,17,703220.0
5427,5427,M625635913,20211226,76,22506440.0
5428,5428,M625734556,20211125,20,274200.0
5429,5429,M625824535,20211227,41,2100070.0
5430,5430,M625839441,20211019,26,6544078.0
5431,5431,M626009138,20211223,65,2060088.0
5432,5432,M626028376,20211229,81,4680900.0
5434,5434,M626534653,20211103,22,742850.0
5435,5435,M626788867,20211231,222,19064115.0
5436,5436,M626809369,20211222,36,1901900.0
5437,5437,M626831677,20211224,68,12697560.0
5438,5438,M627003364,20211127,54,8560450.0
5439,5439,M627004922,20211228,66,8925614.0
5440,5440,M627104705,20211231,89,8294700.0
5441,5441,M627191879,20211229,89,5679730.0
5442,5442,M627315592,20211231,65,6806980.0
5443,5443,M627402283,20211224,44,16486660.0
5444,5444,M627403741,20211231,166,10348270.0
5445,5445,M627520410,20210904,24,2316010.0
5446,5446,M627684458,20211231,43,1370688.0
5447,5447,M627708829,20211210,27,3197790.0
5448,5448,M628145309,20211229,110,8888573.0
5449,5449,M628209023,20211230,53,416396.0
5450,5450,M628227277,20211218,47,7498486.0
5451,5451,M628344457,20211230,38,2270668.0
5452,5452,M628505753,20211221,10,192710.0
5453,5453,M628927432,20211127,2,21000.0
5455,5455,M629264737,20211116,31,1439510.0
5456,5456,M629357012,20211231,35,1896186.0
5457,5457,M629616284,20211020,51,3113490.0
5458,5458,M629656521,20211216,48,545530.0
5459,5459,M629686422,20211224,122,10688220.0
5460,5460,M629798113,20211221,62,15205730.0
5462,5462,M629917352,20211231,137,1591825.0
5463,5463,M630008598,20211219,53,14475999.0
5464,5464,M630101164,20211225,25,2200614.0
5465,5465,M630280818,20211219,47,1192850.0
5466,5466,M630608939,20211228,133,8155430.0
5467,5467,M630659150,20210920,128,9936433.0
5468,5468,M630712338,20211228,76,5889475.0
5469,5469,M630847642,20211231,163,14865243.0
5470,5470,M631016245,20211001,28,1632020.0
5471,5471,M631109936,20211224,97,16182170.0
5472,5472,M631145326,20211212,47,4365350.0
5473,5473,M631274690,20211226,31,1360900.0
5474,5474,M631299879,20211212,24,6130480.0
5476,5476,M631698680,20211229,51,14254500.0
5477,5477,M631847438,20211229,94,16535860.0
5478,5478,M631979787,20211228,45,9780950.0
5479,5479,M632110324,20211223,6,992800.0
5480,5480,M632344720,20211214,58,355750.0
5481,5481,M632363148,20211111,39,3975930.0
5482,5482,M632364618,20211230,65,21280490.0
5483,5483,M632397919,20211217,24,3486000.0
5484,5484,M632412603,20211224,53,1068440.0
5485,5485,M632421431,20211213,41,4602120.0
5487,5487,M632624291,20211224,37,1382210.0
5488,5488,M632773888,20211121,52,1576799.0
5489,5489,M632928468,20211122,24,4066090.0
5490,5490,M633175149,20210707,8,725600.0
5491,5491,M633245924,20211231,28,1888670.0
5492,5492,M633301795,20211126,5,256000.0
5493,5493,M633563469,20211231,59,2564360.0
5494,5494,M633567148,20211225,37,2688937.0
5495,5495,M633594748,20211228,121,2251250.0
5496,5496,M633699032,20211230,221,9242480.0
5497,5497,M633706006,20211221,160,6217637.0
5498,5498,M633773944,20211218,53,3983366.0
5499,5499,M634090523,20211230,215,15808067.0
5500,5500,M634316053,20211230,24,776400.0
5501,5501,M634321815,20211127,31,1142980.0
5502,5502,M634333361,20211218,70,7074314.0
5503,5503,M634598132,20211105,24,203430.0
5504,5504,M634629308,20211227,135,3985451.0
5505,5505,M634774019,20211218,25,3013610.0
5507,5507,M634938834,20211220,94,7368870.0
5508,5508,M635131678,20211219,58,5857060.0
5509,5509,M635153594,20211230,158,20422760.0
5510,5510,M635271186,20211231,151,10870600.0
5511,5511,M635305944,20211225,23,910696.0
5512,5512,M635406367,20211225,52,2085326.0
5513,5513,M635565891,20211227,96,6135756.0
5514,5514,M635586261,20211119,31,2089339.0
5515,5515,M635599970,20211009,29,567039.0
5516,5516,M635693960,20211129,108,1044690.0
5517,5517,M635801330,20211218,42,5010714.0
5518,5518,M636016899,20210520,25,2452494.0
5519,5519,M636027593,20211224,28,4024860.0
5520,5520,M636067182,20210923,48,2977110.0
5522,5522,M636575856,20211117,15,914939.0
5523,5523,M636732097,20211231,73,3159564.0
5524,5524,M636745881,20211224,88,12777850.0
5525,5525,M636889915,20211231,62,555223.0
5526,5526,M636964443,20210727,15,908650.0
5527,5527,M637011856,20211230,95,5341132.0
5528,5528,M637156965,20211226,166,4998459.0
5529,5529,M637333470,20211229,45,7346390.0
5530,5530,M637406461,20211223,118,4126576.0
5531,5531,M637767811,20211120,40,4083888.0
5532,5532,M637807940,20211230,38,892050.0
5533,5533,M637868601,20211225,20,779460.0
5534,5534,M637900086,20211122,9,1042100.0
5535,5535,M637909775,20211024,74,4420060.0
5537,5537,M638458251,20211229,89,4565984.0
5538,5538,M638610700,20211231,241,2069747.0
5539,5539,M638623920,20211231,123,22688600.0
5540,5540,M638939566,20210701,59,307000.0
5541,5541,M639001391,20211219,64,5146700.0
5542,5542,M639456985,20211203,26,2184200.0
5543,5543,M639594961,20211230,79,4714228.0
5544,5544,M639610559,20211230,74,5165690.0
5545,5545,M639860304,20211226,107,9762119.0
5547,5547,M639909786,20211231,77,8278720.0
5548,5548,M639920438,20211219,89,7031836.0
5549,5549,M640148330,20211231,80,4567362.0
5550,5550,M640194123,20211218,27,1935070.0
5552,5552,M640239520,20211114,30,1342074.0
5553,5553,M640460087,20211228,117,6226417.0
5554,5554,M640477712,20210516,61,21685070.0
5555,5555,M640606080,20211213,31,2251460.0
5556,5556,M640653493,20211227,58,10522640.0
5557,5557,M641092480,20211023,27,230500.0
5558,5558,M641186030,20211224,130,6713630.0
5559,5559,M641421632,20211216,42,3651743.0
5560,5560,M641483301,20211231,177,10458330.0
5561,5561,M641695874,20211223,184,24030206.0
5562,5562,M641789038,20211231,155,1977458.0
5564,5564,M641792295,20211205,29,3943850.0
5565,5565,M641987217,20211219,75,6631620.0
5566,5566,M642046848,20210515,48,2719083.0
5567,5567,M642062829,20211231,190,6847870.0
5568,5568,M642099781,20211231,82,3645970.0
5569,5569,M642110747,20211210,81,2682040.0
5570,5570,M642238949,20211228,116,7044170.0
5571,5571,M642264120,20211227,70,2866734.0
5572,5572,M642434473,20211230,24,285530.0
5573,5573,M642509603,20211224,131,4841400.0
5574,5574,M642775993,20211214,29,3281890.0
5575,5575,M642906640,20211229,28,5343178.0
5576,5576,M642956542,20211229,207,14919589.0
5577,5577,M643432131,20211228,119,5352311.0
5578,5578,M643604471,20211106,34,710990.0
5579,5579,M643618534,20211224,36,3305671.0
5581,5581,M644630507,20211229,29,152270.0
5582,5582,M644686035,20211219,47,3546656.0
5583,5583,M644769680,20211206,24,844151.0
5584,5584,M644840430,20211228,101,695630.0
5585,5585,M645039667,20211224,31,266690.0
5586,5586,M645305615,20211220,53,384589.0
5587,5587,M645380689,20211230,25,1693660.0
5588,5588,M645402536,20211227,26,934990.0
5589,5589,M645487039,20211225,29,3279459.0
5590,5590,M645600703,20211231,33,3119882.0
5591,5591,M645765345,20211127,27,905730.0
5592,5592,M645819904,20211209,60,5571740.0
5593,5593,M645893622,20211231,148,19046527.0
5595,5595,M645955245,20211112,39,952780.0
5596,5596,M645976443,20211229,187,6812092.0
5597,5597,M646133888,20211223,21,1486280.0
5598,5598,M646503875,20211231,84,822640.0
5599,5599,M646713915,20211223,52,6214840.0
5600,5600,M646929638,20211230,36,7424744.0
5601,5601,M646957768,20211228,17,941300.0
5602,5602,M647077866,20211127,38,4053490.0
5603,5603,M647087872,20210904,16,372750.0
5604,5604,M647120686,20211224,120,4936941.0
5605,5605,M647314287,20211230,143,2061033.0
5606,5606,M647365748,20211231,60,4103044.0
5607,5607,M647386160,20211230,22,1381920.0
5609,5609,M647503502,20211225,74,13145500.0
5610,5610,M647508756,20211217,24,784000.0
5611,5611,M648030224,20210410,4,2253700.0
5612,5612,M648254795,20211211,104,12768000.0
5613,5613,M648527975,20211214,13,495590.0
5614,5614,M648656979,20211231,37,6152362.0
5616,5616,M648931679,20211231,181,3074089.0
5617,5617,M649020437,20211231,97,2145080.0
5618,5618,M649153377,20211217,61,3959127.0
5619,5619,M649398944,20211225,24,2287260.0
5620,5620,M649745192,20211224,63,1980580.0
5621,5621,M649837146,20211223,83,2629590.0
5622,5622,M650081173,20211022,31,493800.0
5623,5623,M650505345,20211227,102,6757586.0
5624,5624,M650518996,20211224,6,200850.0
5625,5625,M650604429,20211230,228,9346341.0
5626,5626,M650636679,20211219,22,359460.0
5627,5627,M650733020,20211225,68,5678680.0
5628,5628,M650743836,20211229,148,13354308.0
5629,5629,M650747717,20211229,77,7672920.0
5630,5630,M650887920,20211227,26,2616910.0
5631,5631,M650906419,20211010,81,5213015.0
5632,5632,M651080788,20210512,1,15000.0
5633,5633,M651180143,20211230,50,1747160.0
5635,5635,M651503335,20211228,37,1895490.0
5636,5636,M651707505,20211229,51,22637500.0
5637,5637,M651740921,20211019,23,1037730.0
5638,5638,M651775932,20211229,119,13456874.0
5639,5639,M651785381,20211201,33,4627462.0
5640,5640,M651841347,20211126,22,3371280.0
5641,5641,M651874163,20211225,22,2355656.0
5642,5642,M652232872,20211230,98,2628509.0
5643,5643,M652409781,20211230,195,12652900.0
5644,5644,M652451932,20211231,183,7948342.0
5645,5645,M652598612,20210403,78,2871871.0
5646,5646,M652844097,20211228,45,896532.0
5647,5647,M653387654,20211218,63,8168382.0
5648,5648,M653405085,20211211,57,6496266.0
5649,5649,M653469405,20211122,35,1498030.0
5650,5650,M654021356,20211223,135,7825142.0
5651,5651,M654195978,20211217,35,1327710.0
5652,5652,M654398563,20211121,6,802400.0
5653,5653,M654557899,20211106,33,2305690.0
5654,5654,M654562562,20211231,23,353400.0
5655,5655,M654585786,20211103,19,859598.0
5656,5656,M655023974,20211231,72,2948182.0
5657,5657,M655061080,20211225,65,3277660.0
5658,5658,M655299563,20211230,79,2169590.0
5659,5659,M655351030,20211219,44,2439955.0
5660,5660,M655525572,20211231,72,4789218.0
5661,5661,M655811630,20210422,20,1406310.0
5662,5662,M655857406,20210905,58,8780880.0
5663,5663,M656063501,20211228,36,2596710.0
5664,5664,M656073672,20211231,202,11521545.0
5665,5665,M656266492,20211218,24,1769596.0
5666,5666,M656303968,20210305,1,57800.0
5667,5667,M656324648,20210505,1,1090000.0
5668,5668,M656547084,20211210,23,273280.0
5669,5669,M656774488,20211229,202,8138982.0
5670,5670,M656797466,20211209,100,5341760.0
5671,5671,M656811609,20211122,22,983140.0
